"","term","best","auc","anova_p_value","is_sig","is_best","tsm_C","tsm_P","p_adj_overall","is_sig_overall"
"HP:0011015","Abnormality of blood glucose concentration","KIRP",0.620048851488645,4.22912430097185e-05,TRUE,TRUE,0.16928709238467,0.000134360956753966,0.000679189981854688,TRUE
"HP:0011017","Abnormality of cell physiology","DLBC",0.604359612455718,9.88913969272692e-09,TRUE,TRUE,0.222240697422931,3.06197855717255e-07,3.65733078632429e-06,TRUE
"HP:0011021","Abnormality of circulating enzyme level","UCS",0.679626229671979,8.06693802575224e-17,TRUE,FALSE,0.124447029889118,0.00465043139951876,0.0129981665780445,TRUE
"HP:0011024","Abnormality of the gastrointestinal tract","UCEC",0.67855628648401,3.8313675760928e-77,TRUE,TRUE,0.385419951507123,2.05159608282673e-28,1.04431011769561e-25,TRUE
"HP:0011025","Abnormality of cardiovascular system physiology","UCEC",0.646379381081498,5.61241670713454e-43,TRUE,TRUE,0.274159136868383,1.04834496110645e-15,7.08215262614138e-14,TRUE
"HP:0011028","Abnormality of blood circulation","UCEC",0.689227779844592,4.57679416280967e-19,TRUE,TRUE,0.36423565150001,1.18180503744067e-11,3.92226666558018e-10,TRUE
"HP:0011029","Internal hemorrhage","UCEC",0.69998993497122,5.17602094669996e-20,TRUE,TRUE,0.37958030646742,5.36365109934846e-12,1.91516468617519e-10,TRUE
"HP:0011032","Abnormality of fluid regulation","UCEC",0.640604784402055,2.41448602394665e-17,TRUE,TRUE,0.300889984715781,2.65873154893286e-11,8.24282098343379e-10,TRUE
"HP:0011035","Abnormality of renal cortex morphology","UCS",0.647664569587241,0.00010295179280664,TRUE,TRUE,0.107070774991803,0.00313512065408518,0.00938606495371583,TRUE
"HP:0011039","Abnormality of the helix","UCEC",0.711031248216369,6.22950096001131e-10,TRUE,TRUE,0.280788531316836,2.3098479138694e-07,2.8531575134748e-06,TRUE
"HP:0011042","Abnormality of potassium homeostasis","LUSC",0.732069260019287,0.0159441953648245,TRUE,TRUE,0.188380623797171,0.00037628202515156,0.00160546997397999,TRUE
"HP:0011061","Abnormality of dental structure","UCEC",0.681497637729422,2.42984462562883e-20,TRUE,TRUE,0.319856241624987,2.22495074200009e-10,5.71257734204081e-09,TRUE
"HP:0011119","Abnormality of the nasal dorsum","KIRP",0.67284643500126,5.58646735424421e-12,TRUE,TRUE,0.181415117928212,8.103371460461e-06,6.29071092486506e-05,TRUE
"HP:0011121","Abnormality of skin morphology","UCEC",0.652521892003769,1.40056215163363e-75,TRUE,TRUE,0.333966613258465,2.65913062844138e-29,1.49238592808526e-26,TRUE
"HP:0011122","Abnormality of skin physiology","DLBC",0.635307606679027,1.48499753949691e-13,TRUE,TRUE,0.280900642182906,4.66095125171197e-14,2.35881852017275e-12,TRUE
"HP:0011123","Inflammatory abnormality of the skin","DLBC",0.633000107311854,9.93986741354535e-12,TRUE,TRUE,0.276996399455423,2.33506819754963e-12,8.85788088526279e-11,TRUE
"HP:0011124","Abnormality of epidermal morphology","COAD",0.667154023403974,0.316413313700086,TRUE,TRUE,0.148606427425084,0.0307423145691529,0.0626233393475681,FALSE
"HP:0011138","Abnormality of skin adnexa morphology","UCEC",0.668078662139559,8.98843213716614e-64,TRUE,TRUE,0.347573005076902,2.03026574588071e-23,4.46175242889614e-21,TRUE
"HP:0011182","Epileptiform EEG discharges","UCEC",0.691707528708191,0.000102035334725712,TRUE,TRUE,0.232146744177168,1.44425315900118e-05,0.000103008572379525,TRUE
"HP:0011198","EEG with generalized epileptiform discharges","UCEC",0.677771256563926,0.000826932154250126,TRUE,TRUE,0.23250801651662,2.26200847929836e-05,0.000151666381618765,TRUE
"HP:0011217","Abnormal shape of the occiput","COAD",0.650323284086701,0.000182420583229582,TRUE,TRUE,0.196876323291656,0.000205191706575601,0.00096940126775885,TRUE
"HP:0011218","Abnormal shape of the frontal region","UCEC",0.70792626527791,1.36363569744598e-32,TRUE,TRUE,0.421069857364546,4.92516734603421e-15,2.91356926675667e-13,TRUE
"HP:0011220","Prominent forehead","UCEC",0.717385787802155,2.27221218952631e-14,TRUE,TRUE,0.2803994862538,1.22423163318471e-07,1.6304217819986e-06,TRUE
"HP:0011276","Vascular skin abnormality","PRAD",0.669106813631461,1.43110225923658e-16,TRUE,FALSE,0.0954803474556201,0.00717968264643633,0.0185389990776329,TRUE
"HP:0011277","Abnormality of the urinary system physiology","UCEC",0.632214883001421,1.79749144364977e-20,TRUE,TRUE,0.208789381628235,1.40132818322145e-09,2.99533899163584e-08,TRUE
"HP:0011280","Abnormality of urine calcium concentration","CHOL",0.631082429377587,0.0896438472277737,TRUE,TRUE,0.177153314904265,0.00322046593635061,0.00960937337807131,TRUE
"HP:0011282","Abnormality of hindbrain morphology","UCEC",0.657030747080712,5.08873980952142e-56,TRUE,TRUE,0.278506566206228,7.95442638534323e-16,5.50099477795869e-14,TRUE
"HP:0011283","Abnormality of the metencephalon","UCEC",0.657030747080712,5.08873980952142e-56,TRUE,TRUE,0.278506566206228,7.95442638534323e-16,5.50099477795869e-14,TRUE
"HP:0011297","Abnormality of digit","UCEC",0.697526784430577,1.16468273728582e-87,TRUE,TRUE,0.427491182822807,9.96764779842393e-30,5.74136513189218e-27,TRUE
"HP:0011304","Broad thumb","STAD",0.796756063892543,9.86695158767601e-12,TRUE,TRUE,0.377208105547383,2.97990630440525e-06,2.64012099537835e-05,TRUE
"HP:0011314","Abnormality of long bone morphology","UCEC",0.692732062098026,1.83770050399599e-42,TRUE,TRUE,0.377652578834895,2.32983567601699e-17,2.08997718346966e-15,TRUE
"HP:0011328","Abnormality of fontanelles","DLBC",0.677930827419103,1.12441132554445e-10,TRUE,TRUE,0.248385948788793,4.29233510544765e-07,4.91657355252547e-06,TRUE
"HP:0011329","Abnormality of cranial sutures","UCEC",0.711191998435377,5.1165655189976e-25,TRUE,TRUE,0.311151810369476,2.39255643664627e-10,6.10352858803188e-09,TRUE
"HP:0011337","Abnormality of mouth size","STAD",0.734681702375438,2.21356092403571e-31,TRUE,TRUE,0.368780978151214,1.94915920011779e-11,6.23275333413851e-10,TRUE
"HP:0011338","Abnormality of mouth shape","UCEC",0.767073664851509,6.97457707085871e-26,TRUE,TRUE,0.282612522389753,4.25846027335767e-08,6.41053496996236e-07,TRUE
"HP:0011339","Abnormality of upper lip vermillion","STAD",0.715930830347445,1.60988577523909e-18,TRUE,TRUE,0.333713278583294,1.9204150369196e-08,3.13921167498851e-07,TRUE
"HP:0011344","Severe global developmental delay","UCEC",0.688004291228177,0.00106170464487257,TRUE,TRUE,0.182196537025191,0.00386310217178824,0.0111798947058555,TRUE
"HP:0011354","Generalized abnormality of skin","UCEC",0.638979829893031,1.24351984901555e-30,TRUE,TRUE,0.292843286890864,1.25042145175358e-14,6.93769955284721e-13,TRUE
"HP:0011355","Localized skin lesion","BLCA",0.664872254736733,1.93089644546704e-38,TRUE,TRUE,0.255409185952416,4.06262883579186e-14,2.06797255715842e-12,TRUE
"HP:0011356","Regional abnormality of skin","UCEC",0.712594275892673,5.63945566125364e-32,TRUE,TRUE,0.441163303359369,1.33888779043471e-16,1.0675983955204e-14,TRUE
"HP:0011357","Abnormality of hair density","STAD",0.663242821375549,6.60552144299178e-14,TRUE,TRUE,0.307517366083016,2.93217978208827e-08,4.58261699895381e-07,TRUE
"HP:0011361","Congenital abnormal hair pattern","STAD",0.742511381339246,1.03640636041134e-20,TRUE,TRUE,0.377013546742706,2.00911288572475e-09,4.16040329638063e-08,TRUE
"HP:0011362","Abnormal hair quantity","UCEC",0.671682960532226,6.61516516980055e-31,TRUE,TRUE,0.371774357564353,3.52555857339931e-16,2.59822983348701e-14,TRUE
"HP:0011368","Epidermal thickening","DLBC",0.635663646683315,1.75712645152238e-11,TRUE,TRUE,0.217936689501942,2.43908554866257e-08,3.89257779723852e-07,TRUE
"HP:0011389","Functional abnormality of the inner ear","UCEC",0.652124602539103,8.66753286414915e-39,TRUE,TRUE,0.251116593027132,6.52570636221366e-13,2.73629618498338e-11,TRUE
"HP:0011390","Morphological abnormality of the inner ear","STAD",0.696602920372682,0.0015563321213631,TRUE,TRUE,0.348706999347245,5.23434759551098e-05,0.000307362575910246,TRUE
"HP:0011400","Abnormal CNS myelination","ACC",0.661774954741962,1.08307252053867e-06,FALSE,FALSE,-0.240789821480325,0.145108600022421,0.227045323989617,FALSE
"HP:0011425","Fetal ultrasound soft marker","UCEC",0.648536209781544,0.0481439302759381,TRUE,TRUE,0.207312804604168,0.000521334201241093,0.00210845583827883,TRUE
"HP:0011442","Abnormality of central motor function","UCEC",0.656148849348981,2.7676268513748e-75,TRUE,TRUE,0.297745413725438,1.07811046123945e-21,1.82927765702396e-19,TRUE
"HP:0011443","Abnormality of coordination","UCS",0.645868592469991,1.14225156386806e-29,TRUE,FALSE,0.148237518210968,7.14347447234168e-06,5.63954442743425e-05,TRUE
"HP:0011446","Abnormality of higher mental function","UCEC",0.650321956285713,6.67007812781935e-57,TRUE,TRUE,0.324901118223281,2.56666712477802e-20,3.56693396997722e-18,TRUE
"HP:0011450","CNS infection","DLBC",0.64828937504258,0.000435434963511679,TRUE,TRUE,0.240287668825952,0.000505490007126623,0.00205720266867505,TRUE
"HP:0011452","Functional abnormality of the middle ear","STAD",0.67786545762612,6.89898648878997e-17,TRUE,TRUE,0.311021344931519,3.31076411857879e-08,5.1122402135769e-07,TRUE
"HP:0011458","Abdominal symptom","UCEC",0.660756740087293,2.28980739442055e-67,TRUE,TRUE,0.367458503364392,3.8994336890352e-27,1.61039253935099e-24,TRUE
"HP:0011486","Abnormality of corneal thickness","COAD",0.669306898670688,0.000440391820172015,TRUE,TRUE,0.147168824988962,0.0043142038002863,0.0122273655777946,TRUE
"HP:0011492","Abnormality of corneal stroma","COAD",0.633271398348678,0.0617359264343657,TRUE,TRUE,0.154260172331176,0.00798888573615999,0.0202349975112041,TRUE
"HP:0011495","Abnormality of corneal epithelium","UCEC",0.681533639734224,9.3507447373933e-05,TRUE,TRUE,0.185082699310406,0.000739513762871459,0.00282314070667664,TRUE
"HP:0011534","Abnormal spatial orientation of the cardiac segments","UCEC",0.663814798981401,0.00193321215611561,TRUE,TRUE,0.215476251120718,9.70767264977471e-05,0.000516484051916064,TRUE
"HP:0011603","Congenital malformation of the great arteries","UCEC",0.694203542511639,1.53824859876991e-20,TRUE,TRUE,0.286313029473578,4.0890357421951e-09,7.84406786373061e-08,TRUE
"HP:0011675","Arrhythmia","UCS",0.643195343768152,2.18195605466571e-19,TRUE,TRUE,0.2038416438412,1.20923192474448e-07,1.61388221761019e-06,TRUE
"HP:0011729","Abnormality of joint mobility","UCEC",0.694046349440679,5.18029647255356e-81,TRUE,TRUE,0.377546124535669,1.24229910077958e-26,4.64810986630144e-24,TRUE
"HP:0011732","Abnormality of adrenal morphology","KICH",0.669071763908028,0.000152340321138127,FALSE,FALSE,0.0933373470396972,0.00562437364843213,0.015156206884196,TRUE
"HP:0011733","Abnormality of adrenal physiology","UCS",0.621538267218984,0.00139365746342783,TRUE,TRUE,0.116818219814264,0.00439294879713955,0.0124009833121598,TRUE
"HP:0011747","Abnormality of the anterior pituitary","UCS",0.655867237953322,1.9335984060317e-10,TRUE,FALSE,0.198370716583461,3.87225291403838e-05,0.00023817864769558,TRUE
"HP:0011767","Abnormality of the parathyroid physiology","UCS",0.661520300448639,0.00316164459662836,TRUE,TRUE,0.135547833990891,0.00419988590648762,0.0119673374628915,TRUE
"HP:0011772","Abnormality of thyroid morphology","UCS",0.689667424733909,1.14464126109949e-08,TRUE,TRUE,0.243460640062297,1.61969947059044e-06,1.57180146363483e-05,TRUE
"HP:0011799","Abnormality of facial soft tissue","UCEC",0.707500659776708,4.89321596145234e-29,TRUE,TRUE,0.32628915774331,1.65685187066564e-11,5.35674649115651e-10,TRUE
"HP:0011800","Midface retrusion","STAD",0.739257889987515,7.13044306206997e-22,TRUE,TRUE,0.323968063155141,6.17554140890609e-08,8.92802182022038e-07,TRUE
"HP:0011804","Abnormality of muscle physiology","UCEC",0.676814848389319,6.82390732230424e-124,TRUE,TRUE,0.332801065499801,1.08866315361208e-31,7.94288636875376e-29,TRUE
"HP:0011805","Abnormality of muscle morphology","UCEC",0.656844701455713,1.67796751014077e-65,TRUE,TRUE,0.251254158509555,1.2089010295077e-15,8.05492411989786e-14,TRUE
"HP:0011815","Cephalocele","BLCA",0.666052523834578,5.25185996844995e-05,TRUE,TRUE,0.194923957656341,0.0026225567694297,0.0080974076131016,TRUE
"HP:0011821","Abnormality of facial skeleton","UCEC",0.689747426346494,2.86547073394288e-70,TRUE,TRUE,0.393482989851964,1.15412701106741e-24,3.08067463637116e-22,TRUE
"HP:0011830","Abnormality of oral mucosa","UCS",0.684147251695194,2.85314295324322e-11,TRUE,FALSE,0.139548188188942,0.00256916433895875,0.00796344530923021,TRUE
"HP:0011842","Abnormality of skeletal morphology","UCEC",0.674458254091553,3.71407579641456e-146,TRUE,TRUE,0.344154772951851,7.91173556842833e-39,1.57429152837963e-35,TRUE
"HP:0011843","Abnormality of skeletal physiology","UCS",0.663713868438741,3.5574706326875e-28,TRUE,TRUE,0.248495687338501,2.02918786828146e-12,7.76483637429101e-11,TRUE
"HP:0011844","Abnormal appendicular skeleton morphology","UCEC",0.698113482959258,6.91283625071781e-105,TRUE,TRUE,0.40396077073244,5.51130566490418e-33,4.6396714766701e-30,TRUE
"HP:0011849","Abnormal bone ossification","UCEC",0.657723521013719,9.75678598625405e-28,TRUE,TRUE,0.283580492504977,2.04633170770435e-11,6.47723910603511e-10,TRUE
"HP:0011873","Abnormal platelet count","UCEC",0.652327714637008,1.26064653256578e-09,TRUE,TRUE,0.187662801765503,2.11916251419443e-05,0.00014333816165231,TRUE
"HP:0011893","Abnormal leukocyte count","DLBC",0.667430122456411,4.21527576881602e-11,TRUE,TRUE,0.257730480756374,4.57759802120416e-09,8.65836189625415e-08,TRUE
"HP:0011895","Anemia due to reduced life span of red cells","KIRP",0.639847462997325,0.00577404309690064,TRUE,TRUE,0.176841880896775,0.000450506532195274,0.00186173642531675,TRUE
"HP:0011927","Short digit","UCEC",0.711152580301116,1.98985473568301e-42,TRUE,TRUE,0.447133652135055,2.16462304883116e-19,2.69967346397815e-17,TRUE
"HP:0011947","Respiratory tract infection","UCEC",0.680158446761007,3.50470147070855e-27,TRUE,TRUE,0.275590288247232,4.89158684837537e-11,1.44101013374482e-09,TRUE
"HP:0011968","Feeding difficulties","UCEC",0.671337383131096,1.13567134774784e-39,TRUE,TRUE,0.276012134091519,5.86672956150756e-13,2.47658585616736e-11,TRUE
"HP:0011991","Abnormal neutrophil count","TGCT",0.650606511971983,0.00190847713192361,TRUE,FALSE,0.116346694633032,0.0296599518568153,0.060760637020167,FALSE
"HP:0011994","Abnormality of the atrial septum","UCEC",0.711789636786234,3.1302131603551e-25,TRUE,TRUE,0.309744105734077,3.07713839361894e-10,7.68105578134819e-09,TRUE
"HP:0012041","Decreased fertility in males","COAD",0.638987081101696,0.171690603299369,FALSE,TRUE,0.12551482065292,0.0696074089094509,0.123867233025208,FALSE
"HP:0012072","Aciduria","THYM",0.611289693102299,0.000206613309182985,FALSE,FALSE,-0.448587503326112,0.0223365737310428,0.0479645762606754,TRUE
"HP:0012090","Abnormality of pancreas morphology","SKCM",0.666613339639824,0.0208749283842111,TRUE,TRUE,0.228730695988899,0.00272193849486636,0.00834529942979124,TRUE
"HP:0012091","Abnormality of pancreas physiology","UCS",0.594460735658071,0.0370426831389302,TRUE,TRUE,0.103592345083849,0.00254121310164712,0.00789581551122892,TRUE
"HP:0012103","Abnormality of the mitochondrion","STAD",0.695462170457049,4.14231948875629e-08,TRUE,TRUE,-1.08740636853937,1.01932804028003e-06,1.04600416976962e-05,TRUE
"HP:0012115","Hepatitis","UCEC",0.68914363213651,1.52787279760132e-08,TRUE,TRUE,0.347373413241375,4.34486388324276e-07,4.96257296466314e-06,TRUE
"HP:0012140","Abnormality of cells of the lymphoid lineage","DLBC",0.698839518660423,4.68591590252501e-05,TRUE,TRUE,0.270707422300948,6.92792549163002e-05,0.000388551171094744,TRUE
"HP:0012145","Abnormality of multiple cell lineages in the bone marrow","UCEC",0.658254055448637,0.000151230594566037,TRUE,TRUE,0.20010999220387,0.000254304638827721,0.00115987079280291,TRUE
"HP:0012179","Craniofacial dystonia","STAD",0.714749017304442,2.1246074713206e-05,TRUE,TRUE,0.289670282067418,0.000619137055184002,0.00243319361951117,TRUE
"HP:0012210","Abnormal renal morphology","UCEC",0.675143782307423,1.0890982952051e-48,TRUE,TRUE,0.345707108950266,5.68309455852379e-21,8.75996997865977e-19,TRUE
"HP:0012211","Abnormal renal physiology","UCEC",0.636279619850678,6.54250476203804e-12,TRUE,TRUE,0.209546285299718,7.25708424283144e-08,1.02844324964127e-06,TRUE
"HP:0012243","Abnormal reproductive system morphology","UCEC",0.676795236732319,8.36224188843818e-75,TRUE,TRUE,0.387948972837368,1.71752492889979e-28,8.84545544559024e-26,TRUE
"HP:0012252","Abnormal respiratory system morphology","UCEC",0.67534105482585,6.61587838968812e-63,TRUE,TRUE,0.382462803833523,4.35077559429718e-25,1.22877130590938e-22,TRUE
"HP:0012331","Abnormal autonomic nervous system morphology","UCEC",0.670866888488079,2.99626148321038e-06,TRUE,TRUE,0.24111076438019,1.98491122173292e-06,1.86943790108822e-05,TRUE
"HP:0012332","Abnormal autonomic nervous system physiology","STAD",0.662635599906804,0.00933677302812021,TRUE,TRUE,0.282303559942839,0.00264669590539707,0.00815870431340485,TRUE
"HP:0012368","Flat face","COAD",0.709860222632994,2.31483052534453e-06,TRUE,TRUE,0.156589146924381,0.00471511452029046,0.0131470607159385,TRUE
"HP:0012369","Abnormality of malar bones","STAD",0.724409533839514,1.346805866159e-21,TRUE,TRUE,0.298583339673215,2.72402811741149e-07,3.2932078118698e-06,TRUE
"HP:0012372","Abnormal eye morphology","UCEC",0.663961124729992,1.14576665891375e-107,TRUE,TRUE,0.350143320037926,1.4792048628865e-34,1.61884180194299e-31,TRUE
"HP:0012373","Abnormal eye physiology","UCEC",0.670539253121377,1.06781481647607e-118,TRUE,TRUE,0.379629632718935,1.62053928905202e-40,4.43379549484633e-37,TRUE
"HP:0012374","Abnormality of the globe","UCEC",0.664076313503271,1.05572426135015e-107,TRUE,TRUE,0.350648346306989,1.28831142675924e-34,1.44608002609776e-31,TRUE
"HP:0012378","Fatigue","UCS",0.647770897947981,1.99795196943017e-09,TRUE,TRUE,0.169153890505891,0.000105013114841832,0.000551999773693085,TRUE
"HP:0012379","Abnormal enzyme/coenzyme activity","TGCT",0.615204243345557,0.0668693535293882,TRUE,TRUE,0.147153281851879,0.00134752314344262,0.00464262341628714,TRUE
"HP:0012385","Camptodactyly","UCEC",0.687011897115229,2.71237573345048e-16,TRUE,TRUE,0.210802767837642,2.71667736754312e-06,2.44651858550849e-05,TRUE
"HP:0012437","Abnormal gallbladder morphology","STAD",0.681078792199884,0.00573057753113489,TRUE,TRUE,0.236936829459426,0.016011775021439,0.0360969957430484,TRUE
"HP:0012443","Abnormality of brain morphology","UCEC",0.674833689459866,4.54213921645959e-126,TRUE,TRUE,0.352618516784797,2.54769460276726e-35,3.28023173325704e-32,TRUE
"HP:0012444","Brain atrophy","TGCT",0.667244157602289,1.94873382174535e-22,TRUE,TRUE,0.165446188126633,2.29985535821429e-07,2.84825543600469e-06,TRUE
"HP:0012447","Abnormal myelination","BLCA",0.647930711942348,1.30922923411751e-11,TRUE,FALSE,0.149604138501822,0.00455029536163414,0.0127647375681446,TRUE
"HP:0012448","Delayed myelination","UCEC",0.638467927681885,0.0131097708398999,TRUE,TRUE,0.190416190487765,0.00196699226794226,0.00637361749461712,TRUE
"HP:0012471","Thick vermilion border","CESC",0.686027427895432,1.73919795126747e-08,TRUE,FALSE,0.19738389691724,0.00190260708112359,0.00619614101943658,TRUE
"HP:0012472","Eclabion","ACC",0.736805444004648,5.03464939711249e-08,TRUE,TRUE,0.186619169273493,4.56023573943137e-06,3.81626610073308e-05,TRUE
"HP:0012503","Abnormality of the pituitary gland","STAD",0.656168744029445,7.32220323398381e-11,TRUE,TRUE,0.286847477465748,2.70938757528403e-06,2.44119336462235e-05,TRUE
"HP:0012531","Pain","PAAD",0.643873885996965,4.17369361543378e-19,TRUE,TRUE,0.284513244942775,5.75206229701797e-08,8.39620803982189e-07,TRUE
"HP:0012535","Abnormal synaptic transmission","DLBC",0.686710397153686,0.0086258465054468,TRUE,TRUE,0.272290475023409,0.000572282370015316,0.00227602734894072,TRUE
"HP:0012547","Abnormal involuntary eye movements","UCEC",0.66046281720467,3.24192164029059e-38,TRUE,TRUE,0.282486358573624,5.21574212861705e-14,2.61539893954571e-12,TRUE
"HP:0012575","Abnormality of the nephron","UCS",0.638714811542457,0.000200160230004759,TRUE,TRUE,0.107542028842318,0.00345390824201299,0.0102016252076352,TRUE
"HP:0012591","Abnormal urinary electrolyte concentration","TGCT",0.586271703733969,0.0588919433124432,TRUE,TRUE,0.148786590326257,0.00087114730600194,0.0032345499972469,TRUE
"HP:0012614","Abnormal urine cytology","COAD",0.654665978220999,0.0220628475560094,TRUE,TRUE,0.172625383532987,0.00160068081093909,0.00536288100257688,TRUE
"HP:0012622","Chronic kidney disease","UCEC",0.70085760800046,0.000936764732667763,TRUE,TRUE,0.22436376568523,3.46113087645545e-05,0.000216696889656341,TRUE
"HP:0012638","Abnormality of nervous system physiology","UCEC",0.671962759255714,4.60379607016482e-169,TRUE,TRUE,0.386512017332159,3.02664574068469e-52,2.20824073240355e-48,TRUE
"HP:0012639","Abnormality of nervous system morphology","UCEC",0.677475685010437,4.60194126136628e-153,TRUE,TRUE,0.351231365536997,5.38386410066675e-40,1.24044228879362e-36,TRUE
"HP:0012640","Abnormality of intracranial pressure","DLBC",0.670347602043101,0.000812635032923664,TRUE,TRUE,0.276673917135589,5.5487714960866e-05,0.000322494717223429,TRUE
"HP:0012647","Abnormal inflammatory response","DLBC",0.654969811550884,9.42551899773592e-35,TRUE,TRUE,0.259519977611566,1.80975377132438e-18,1.91825135819603e-16,TRUE
"HP:0012649","Increased inflammatory response","DLBC",0.654969811550884,9.42551899773592e-35,TRUE,TRUE,0.259519977611566,1.80975377132438e-18,1.91825135819603e-16,TRUE
"HP:0012718","Morphological abnormality of the gastrointestinal tract","UCEC",0.675380888039903,1.33715475885307e-58,TRUE,TRUE,0.381132721142286,1.97181603263206e-23,4.35950599214652e-21,TRUE
"HP:0012719","Functional abnormality of the gastrointestinal tract","UCS",0.690461907618484,1.6056882221019e-37,TRUE,FALSE,0.196235726967065,4.23691405969766e-09,8.09935152302728e-08,TRUE
"HP:0012722","Heart block","UCS",0.686141873464995,0.000124351442960502,TRUE,TRUE,0.144421141015473,0.0137965437543001,0.031854298490941,TRUE
"HP:0012732","Anorectal anomaly","UCEC",0.692934452868215,1.093051615403e-22,TRUE,TRUE,0.348267256495218,3.72617590445019e-11,1.12494535443594e-09,TRUE
"HP:0012733","Macule","DLBC",0.676014125316954,1.67129236181982e-05,TRUE,TRUE,0.272884369733014,9.28506034557499e-06,7.05909693796268e-05,TRUE
"HP:0012745","Short palpebral fissure","UCEC",0.719608698180004,1.12827288643122e-07,TRUE,TRUE,0.251458504017762,1.9603271315373e-06,1.84986593037674e-05,TRUE
"HP:0012757","Abnormal neuron morphology","DLBC",0.666683888745344,0.00570158296123206,FALSE,TRUE,0.171308723575982,0.0574929959040831,0.105597607984272,FALSE
"HP:0012758","Neurodevelopmental delay","UCEC",0.685341643351911,3.6064856928586e-112,TRUE,TRUE,0.380049784414804,5.11251905473102e-33,4.38834576744912e-30,TRUE
"HP:0012759","Neurodevelopmental abnormality","UCEC",0.678564318114069,4.53230865956644e-138,TRUE,TRUE,0.391910981939532,6.69006368928748e-43,2.25280175432499e-39,TRUE
"HP:0012785","Flexion contracture of finger","UCEC",0.704704300815817,1.02048884115524e-12,TRUE,TRUE,0.222950455336279,3.09480319024675e-06,2.72811325928799e-05,TRUE
"HP:0012795","Abnormality of the optic disc","UCS",0.630051203309301,2.60278381004668e-22,TRUE,TRUE,0.24846727573959,7.02539841962174e-12,2.4505485355965e-10,TRUE
"HP:0012874","Abnormal male reproductive system physiology","CHOL",0.603829462601278,0.00621469865342161,TRUE,TRUE,0.140506727095835,0.00522934545767613,0.0142789313095827,TRUE
"HP:0025015","Abnormal vascular morphology","PAAD",0.674890533273837,5.52730752238588e-38,TRUE,TRUE,0.292445410306505,1.29093216513953e-09,2.77972683035653e-08,TRUE
"HP:0025028","Abnormality of enteric nervous system morphology","UCEC",0.670866888488079,2.99626148321038e-06,TRUE,TRUE,0.24111076438019,1.98491122173292e-06,1.86943790108822e-05,TRUE
"HP:0025031","Abnormality of the digestive system","UCEC",0.657577901040092,2.75855539053448e-106,TRUE,TRUE,0.353712622398346,2.85308724060251e-36,4.5982550368208e-33,TRUE
"HP:0025032","Abnormality of digestive system physiology","UCEC",0.663372175391653,1.64768706329203e-83,TRUE,TRUE,0.36111009863976,3.66754917547705e-30,2.19932373569429e-27,TRUE
"HP:0025033","Abnormality of digestive system morphology","UCEC",0.675380888039903,1.33715475885307e-58,TRUE,TRUE,0.381132721142286,1.97181603263206e-23,4.35950599214652e-21,TRUE
"HP:0025142","Constitutional symptom","PAAD",0.641541604215249,1.08409630311926e-25,TRUE,TRUE,0.30019248569065,3.71251346324037e-10,9.07420376140762e-09,TRUE
"HP:0025155","Abnormality of hepatobiliary system physiology","OV",0.612897615017105,0.00103059211609161,FALSE,FALSE,-0.22805329373827,0.121204175598339,0.196131677431004,FALSE
"HP:0025270","Abnormality of esophagus physiology","UCEC",0.706764521958986,1.64826385655117e-32,TRUE,FALSE,0.219301379462804,3.39368243837068e-08,5.22920951855385e-07,TRUE
"HP:0025276","Abnormality of skin adnexa physiology","SKCM",0.674990666599843,4.50538040120555e-09,TRUE,TRUE,0.212638813301451,3.91732535366598e-05,0.000240612929257867,TRUE
"HP:0025337","Red eye","ACC",0.654244950223735,3.45200974202788e-05,TRUE,TRUE,0.179716601780112,6.71898940446457e-05,0.00037869251985302,TRUE
"HP:0025408","Abnormal spleen morphology","DLBC",0.618217970076551,9.54911935226376e-10,TRUE,TRUE,0.221121818412302,8.67903503898857e-09,1.54131212116334e-07,TRUE
"HP:0025423","Abnormal larynx morphology","STAD",0.698463712876866,2.88385078410539e-11,TRUE,TRUE,0.334339417706303,3.14127819743141e-07,3.73574013503823e-06,TRUE
"HP:0025426","Abnormal bronchus morphology","DLBC",0.65289986270159,3.61891846140218e-06,TRUE,TRUE,0.265271978392547,2.33596981066769e-06,2.14966185477798e-05,TRUE
"HP:0025454","Abnormal CSF metabolite level","KICH",0.699993182927213,7.89166936394773e-06,FALSE,FALSE,0.196209643014116,0.00355413453907549,0.0104427004216772,TRUE
"HP:0030044","Flexion contracture of digit","UCEC",0.689677038457523,3.93663846261912e-17,TRUE,TRUE,0.211032447933684,2.35424575414872e-06,2.16420542069748e-05,TRUE
"HP:0030084","Clinodactyly","STAD",0.719858559912763,1.471377263542e-32,TRUE,TRUE,0.366640101710837,8.23342158478499e-13,3.39693428308292e-11,TRUE
"HP:0030085","Abnormal CSF lactate level","SARC",0.71660588349896,9.45557735010035e-07,FALSE,FALSE,-0.818434779348067,0.0354424086061856,0.0706266787665868,FALSE
"HP:0030141","Abnormality of the posterior hairline","CESC",0.743864467784189,3.36742261914007e-07,TRUE,TRUE,0.284905442485607,7.73385527349067e-05,0.000426018936016519,TRUE
"HP:0030163","Abnormal vascular physiology","LAML",0.648753189892552,0.00145732823620513,TRUE,TRUE,0.0633397581409963,0.0018962828736233,0.00617876286384323,TRUE
"HP:0030177","Abnormality of peripheral nervous system electrophysiology","UCS",0.738165009221804,2.78868679720432e-12,TRUE,FALSE,0.116641308896701,0.00464399777834334,0.012983645783817,TRUE
